Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape.norovirus	kappa.norovirus	ucldMean.norovirus	ucldStdev.norovirus	rate.norovirus.mean	rate.norovirus.variance	rate.norovirus.coefficientOfVariation	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	indicators1	indicators2	indicators3	indicators4	indicators5	indicators6	indicators7	indicators8	indicators9	indicators10	indicators11	indicators12	indicators13	indicators14	indicators15	rates1	rates2	rates3	rates4	rates5	rates6	rates7	rates8	rates9	rates10	rates11	rates12	rates13	rates14	rates15	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_Africa_Asia	geoSubstModelLogger.location.relGeoRate_Africa_Europe	geoSubstModelLogger.location.relGeoRate_Africa_NorthAmerica	geoSubstModelLogger.location.relGeoRate_Africa_Oceania	geoSubstModelLogger.location.relGeoRate_Africa_SouthAmerica	geoSubstModelLogger.location.relGeoRate_Asia_Europe	geoSubstModelLogger.location.relGeoRate_Asia_NorthAmerica	geoSubstModelLogger.location.relGeoRate_Asia_Oceania	geoSubstModelLogger.location.relGeoRate_Asia_SouthAmerica	geoSubstModelLogger.location.relGeoRate_Europe_NorthAmerica	geoSubstModelLogger.location.relGeoRate_Europe_Oceania	geoSubstModelLogger.location.relGeoRate_Europe_SouthAmerica	geoSubstModelLogger.location.relGeoRate_NorthAmerica_Oceania	geoSubstModelLogger.location.relGeoRate_NorthAmerica_SouthAmerica	geoSubstModelLogger.location.relGeoRate_Oceania_SouthAmerica	freqParameter.norovirus1	freqParameter.norovirus2	freqParameter.norovirus3	freqParameter.norovirus4	
25000000	-2.081408458985E4	-1.889891691735E4	-1.915167672502E3	-1.858915997925E4	7.944008050491E0	3.000685171264E-1	1.782127072122E1	7.064399953562E-3	5.719159438723E-1	6.649850986135E-3	1.839146217088E-5	6.21500655177E-1	-1.870669473364E3	2.441629994639E0	1.578726886551E1	5.379888928388E1	1.535955039741E1	1.613731708187E0	18	54	255	98	16	1	0	0	1	0	0	1	1	1	1	1	1	1	0	0	1.012239614674E-2	4.506724996228E-1	1.64687169626E0	9.51739574692E-1	1.120601640565E-1	1.159389759186E0	4.793522534578E-1	3.365696460819E0	2.828849839705E-1	1.172727626309E0	1.604688637271E0	5.852970059922E-1	3.570815372411E0	7.720091528509E-1	7.974496994107E-1	3.258568917524E-1	1.012239614674E-2	0E0	0E0	9.51739574692E-1	0E0	0E0	4.793522534578E-1	3.365696460819E0	2.828849839705E-1	1.172727626309E0	1.604688637271E0	5.852970059922E-1	3.570815372411E0	0E0	0E0	2.373182166612E-1	2.765227457032E-1	1.938712924261E-1	2.922877452095E-1	
26000000	-2.083999358906E4	-1.886973000541E4	-1.970263583653E3	-1.856547493482E4	1.042385590836E1	2.881042641072E-1	1.971004306623E1	6.058638147147E-3	6.133758070413E-1	5.834203479615E-3	1.522337699E-5	6.47218998858E-1	-1.929852337919E3	4.780797778598E0	1.606092411001E1	6.193437721479E1	1.826028669755E1	2.810873827106E0	18	56	234	112	21	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1.161985040428E-2	1.815887465141E0	2.982886013964E0	1.107595200716E0	6.917271256996E-1	8.908082604328E-1	1.077676349921E0	1.016534633352E0	1.209998103512E-1	9.999137594899E-1	4.64335716386E-1	4.864356669285E-1	1.00464963105E0	1.660076848165E-1	1.642775157318E0	2.362986365377E-1	0E0	0E0	0E0	1.107595200716E0	0E0	0E0	1.077676349921E0	1.016534633352E0	1.209998103512E-1	9.999137594899E-1	4.64335716386E-1	0E0	1.00464963105E0	1.660076848165E-1	0E0	2.510115258164E-1	2.809782547177E-1	1.861041856567E-1	2.819060338092E-1	
27000000	-2.076502694781E4	-1.884169282243E4	-1.923334125379E3	-1.853429033639E4	8.714683075362E0	3.026764292766E-1	2.151751612072E1	6.777256454105E-3	7.291828780363E-1	6.317965284293E-3	2.41892131755E-5	7.617444613207E-1	-1.890794595703E3	3.510855449852E0	1.680392252363E1	5.464823988261E1	1.510621298626E1	1.895828334427E0	17	60	237	108	19	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	2.712134580386E-1	1.68730411405E-1	8.49346948554E-1	3.846802893269E-1	3.260568044683E-1	1.23877804566E0	5.597006835222E-1	3.496316554799E-1	5.037291802158E-2	7.574579498569E-1	2.385059938232E-1	1.329160290716E0	7.523048252179E-1	1.729619931184E-1	8.807168791734E-1	3.149673698155E-1	0E0	0E0	0E0	3.846802893269E-1	0E0	0E0	5.597006835222E-1	3.496316554799E-1	5.037291802158E-2	7.574579498569E-1	0E0	0E0	7.523048252179E-1	1.729619931184E-1	0E0	2.462965580431E-1	2.701200692013E-1	2.067112953886E-1	2.76872077367E-1	
28000000	-2.083507461127E4	-1.888112027675E4	-1.953954334529E3	-1.856831942456E4	8.020748264685E0	2.586624918197E-1	1.909244441799E1	6.043931226932E-3	5.637253111349E-1	5.757189559944E-3	1.441889062808E-5	6.202731266366E-1	-1.913780999855E3	3.506520372509E0	1.515893758588E1	6.299104934116E1	1.226591438857E1	8.659161760282E-1	23	56	254	93	15	0	0	0	1	0	1	1	1	0	1	1	0	1	1	0	7.85538700846E-1	8.44229137098E-1	4.222521969751E-1	1.400800706109E0	4.740726401131E-2	4.025927203486E-2	9.69359059338E-1	1.911304179451E0	2.597083469068E-2	1.522950180551E0	1.616571346189E0	9.826168804839E-1	1.272561843318E0	5.45601476229E-1	2.090793358049E0	2.17897329265E-1	0E0	0E0	0E0	1.400800706109E0	0E0	4.025927203486E-2	9.69359059338E-1	1.911304179451E0	0E0	1.522950180551E0	1.616571346189E0	0E0	1.272561843318E0	5.45601476229E-1	0E0	2.225592281754E-1	2.923976541164E-1	1.962056812472E-1	2.88837436461E-1	
29000000	-2.077230037836E4	-1.887215642398E4	-1.90014395438E3	-1.855193025348E4	8.765216222383E0	2.929332789927E-1	1.990922503234E1	7.11076365169E-3	5.853029153909E-1	6.517015272154E-3	1.808150713685E-5	6.116133024172E-1	-1.860101570845E3	4.638773502252E0	1.660403553772E1	5.675100847218E1	8.410510367479E0	2.924829329602E-1	22	60	247	101	11	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	6.760938562777E-1	1.437647620158E-1	2.511174245521E0	1.138729958042E0	2.087442011117E-1	7.363841480713E-1	1.326551700604E-1	2.031793611419E0	2.295187465657E-1	1.393173430081E0	9.383990945411E-1	9.206782523808E-1	1.353526298476E0	1.209400777578E0	2.720605536894E0	2.343498317396E-1	0E0	0E0	0E0	1.138729958042E0	0E0	0E0	1.326551700604E-1	2.031793611419E0	2.295187465657E-1	1.393173430081E0	9.383990945411E-1	0E0	1.353526298476E0	1.209400777578E0	0E0	2.474101642642E-1	2.907262578142E-1	1.941817607105E-1	2.676818172111E-1	
30000000	-2.078376830658E4	-1.886428414025E4	-1.919484166329E3	-1.856361914387E4	9.571542425488E0	2.608375755828E-1	1.952983281202E1	7.042498725081E-3	6.999181192596E-1	5.995485640672E-3	2.775294338498E-5	7.710417252489E-1	-1.881343597702E3	3.23905238753E0	1.346868660015E1	5.477977864285E1	1.361743280698E1	3.097528894309E0	18	64	236	107	16	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	7.688182379018E-1	7.367870732567E-1	7.554057925844E-1	1.141304832486E0	1.166900050142E0	2.327108902416E0	2.018302956462E0	6.853353124439E-1	9.771944397695E-2	1.659568810011E0	1.061763848226E0	4.852214560529E-1	1.802268777292E0	2.983603956013E-1	5.227028496161E-1	3.529790854085E-1	0E0	0E0	0E0	1.141304832486E0	0E0	0E0	2.018302956462E0	6.853353124439E-1	0E0	1.659568810011E0	0E0	0E0	1.802268777292E0	2.983603956013E-1	0E0	2.303031673528E-1	2.870436267698E-1	2.072528774526E-1	2.754003284248E-1	
31000000	-2.079143508897E4	-1.885272975935E4	-1.938705329623E3	-1.855669470318E4	8.852801379957E0	2.890922224227E-1	2.078229772568E1	6.555359754225E-3	6.125950940412E-1	6.047927775786E-3	1.722190033267E-5	6.390728259888E-1	-1.905598446457E3	3.476498242712E0	1.250664380014E1	6.260934843273E1	1.358705747215E1	1.212123183152E0	22	49	243	114	13	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	5.660251707989E-1	6.144691266721E-1	9.851038952849E-1	5.980977587827E-1	1.553982451403E0	6.715398939624E-1	4.077903935034E-1	7.806548379235E-1	5.470681764692E-1	5.315659075179E-1	4.032857212666E-1	4.459403521822E-1	5.929482686474E-1	1.891738388101E-1	2.415051904818E-1	2.646844193373E-1	0E0	0E0	0E0	5.980977587827E-1	0E0	0E0	4.077903935034E-1	7.806548379235E-1	0E0	5.315659075179E-1	4.032857212666E-1	0E0	5.929482686474E-1	1.891738388101E-1	0E0	2.543337446142E-1	2.764930802051E-1	1.918210854704E-1	2.773520897103E-1	
32000000	-2.077597779096E4	-1.883435354604E4	-1.941624244927E3	-1.853057632714E4	9.825726533132E0	2.82571899975E-1	1.846342262062E1	6.19922137556E-3	5.606885605506E-1	5.988734204784E-3	1.387001342592E-5	5.942254293111E-1	-1.898514752068E3	3.386984764635E0	1.366176942481E1	6.712441665795E1	1.267057251369E1	1.092152873066E0	13	65	236	117	10	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1.355702281701E0	1.000634802764E-1	7.515271742884E-1	2.345104381021E0	8.757891912431E-1	1.576714950367E0	2.262755403528E0	1.458599327004E0	2.809975978886E0	1.181188528168E0	5.539770366213E-1	4.857369124098E-1	2.356934302976E0	5.993700552716E-1	1.973864649987E-2	3.274612740896E-1	0E0	0E0	0E0	2.345104381021E0	0E0	0E0	2.262755403528E0	1.458599327004E0	0E0	1.181188528168E0	5.539770366213E-1	0E0	2.356934302976E0	5.993700552716E-1	0E0	2.46712321937E-1	2.728202577139E-1	2.037356944491E-1	2.767317259E-1	
33000000	-2.091508574765E4	-1.892187190526E4	-1.993213842394E3	-1.860613734989E4	8.666872867986E0	2.837776465213E-1	1.716018089275E1	5.9174195612E-3	5.294976699028E-1	5.590083115873E-3	1.049608155361E-5	5.69404001379E-1	-1.947170178025E3	5.013857525261E0	1.94089139933E1	7.081097703398E1	1.165431033019E1	2.304465879908E0	19	56	253	99	14	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1.776484100963E0	1.357451430378E0	1.913550630581E0	8.565084758015E-1	3.541895203701E-1	2.174265642546E-1	1.964395837927E0	9.277498478483E-1	3.214194762036E-1	7.598958889058E-1	1.408970019991E0	3.246962598942E-1	2.878678115403E0	6.157593498826E-1	7.588662581617E-1	2.632749003255E-1	0E0	0E0	0E0	8.565084758015E-1	0E0	2.174265642546E-1	1.964395837927E0	9.277498478483E-1	3.214194762036E-1	7.598958889058E-1	1.408970019991E0	3.246962598942E-1	2.878678115403E0	6.157593498826E-1	0E0	2.27575111299E-1	2.999932203613E-1	1.920390504433E-1	2.803926178964E-1	
34000000	-2.083238177751E4	-1.88924448173E4	-1.939936960202E3	-1.858244882392E4	9.276666147575E0	2.764932064264E-1	1.931298941006E1	6.655864507624E-3	5.725547793352E-1	6.477960865645E-3	1.72742110777E-5	6.18537600365E-1	-1.894519510525E3	2.649912080249E0	1.733698051452E1	6.956162883189E1	1.333721665078E1	6.741663897117E-1	15	64	239	113	10	0	0	0	1	0	0	1	1	0	1	1	1	1	1	0	1.134848553482E0	8.805761620343E-1	3.617283747047E-2	1.468251806787E0	1.247302706532E0	5.318321840823E-1	3.142385226811E0	1.809265643517E0	4.875578325971E-1	1.264916505461E0	1.179290409772E0	5.474506946568E-1	3.72000592713E0	8.469523070546E-1	3.224079478086E-1	2.433177569884E-1	0E0	0E0	0E0	1.468251806787E0	0E0	0E0	3.142385226811E0	1.809265643517E0	0E0	1.264916505461E0	1.179290409772E0	5.474506946568E-1	3.72000592713E0	8.469523070546E-1	0E0	2.28701021859E-1	2.844632502221E-1	2.014350620008E-1	2.85400665918E-1	
35000000	-2.082216984046E4	-1.887272388865E4	-1.949445951811E3	-1.856471481252E4	9.286849231756E0	2.731298142674E-1	1.859721110353E1	6.118733799236E-3	5.466738777911E-1	5.932490293123E-3	1.166213282934E-5	5.627496298683E-1	-1.911442990013E3	3.730739724655E0	1.297737767459E1	6.291826557374E1	1.139638713962E1	7.426936412588E-1	23	47	265	98	8	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	8.942326480471E-1	3.760486483915E-1	1.915923752278E0	1.143323570929E0	4.406863594361E-1	4.082179539843E-2	5.137240219513E-1	1.147586984269E0	2.899750692054E-1	5.771265901134E-1	9.217288627151E-1	2.440608595331E-1	7.511939449103E-1	4.368005664201E-1	1.319838110351E0	2.942071694883E-1	0E0	0E0	0E0	1.143323570929E0	0E0	0E0	5.137240219513E-1	1.147586984269E0	2.899750692054E-1	5.771265901134E-1	9.217288627151E-1	2.440608595331E-1	7.511939449103E-1	4.368005664201E-1	0E0	2.437402704778E-1	2.66467988379E-1	1.989737743677E-1	2.908179667755E-1	
36000000	-2.078822558428E4	-1.885585345204E4	-1.932372132238E3	-1.854173513872E4	1.050576761501E1	2.598516050453E-1	2.076912424105E1	6.228067654561E-3	6.695188982862E-1	5.962725470063E-3	1.900041747801E-5	6.888312273274E-1	-1.900817361565E3	4.30271523725E0	1.281190995635E1	5.432147993728E1	9.363369989202E0	1.565425599127E0	11	50	284	88	8	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	2.250302973139E-1	2.188070763947E-1	9.624519507292E-4	2.385786721079E-1	1.121789357264E-1	7.496108486206E-1	2.246194474432E0	8.375134470072E-1	1.055124102391E-1	5.905987221636E-1	7.661778551462E-1	2.397135321606E-1	1.435041149981E0	4.575238829296E-1	1.141660039937E-1	3.708308873108E-1	0E0	0E0	0E0	2.385786721079E-1	0E0	0E0	0E0	8.375134470072E-1	1.055124102391E-1	0E0	7.661778551462E-1	2.397135321606E-1	1.435041149981E0	4.575238829296E-1	0E0	2.550865658432E-1	2.877126700934E-1	1.893203738236E-1	2.678803902398E-1	
37000000	-2.083150969639E4	-1.884275218194E4	-1.988757514443E3	-1.85429545854E4	9.283847128356E0	2.85352102108E-1	1.694279629064E1	6.015317089691E-3	5.132882364043E-1	5.914183814342E-3	1.154595782922E-5	5.685086271484E-1	-1.949906732588E3	3.843240498227E0	1.238309336151E1	5.135115684419E1	2.055876987469E1	5.005119783979E0	12	54	254	88	33	0	0	0	1	0	0	1	1	0	1	1	1	1	1	1	4.101462781998E-1	8.21270884121E-1	8.932315261892E-1	8.001897338379E-1	1.014795365797E0	6.001571867254E-2	1.03344817693E0	1.583720044072E0	1.463428132315E0	8.371993866962E-1	8.103262689262E-1	3.153770671287E-1	1.359827911634E0	4.847788615907E-1	2.840456186287E-1	2.35226331664E-1	0E0	0E0	0E0	8.001897338379E-1	0E0	0E0	1.03344817693E0	1.583720044072E0	0E0	8.371993866962E-1	8.103262689262E-1	3.153770671287E-1	1.359827911634E0	4.847788615907E-1	2.840456186287E-1	2.44202413494E-1	2.8155654517E-1	1.925716444956E-1	2.816693968404E-1	
38000000	-2.086556316223E4	-1.889718143476E4	-1.968381727469E3	-1.858366616942E4	9.347319697651E0	2.721492319656E-1	1.867323406865E1	6.389623655455E-3	5.439629152359E-1	5.837385488858E-3	1.287073320969E-5	5.833352273327E-1	-1.916777489275E3	3.96821679087E0	1.520903493553E1	6.229488523195E1	1.372810663914E1	3.236334425467E0	18	57	246	103	17	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1.806789985429E0	2.705962572096E0	1.58483072765E0	1.028885866652E0	3.480527616148E0	1.233578167144E0	1.31667112312E0	1.594770089055E0	5.398638141172E-1	2.963043173628E0	8.764515132081E-1	6.344167922499E0	1.651379475714E0	4.83383618205E-1	3.806046616939E-1	2.914114880424E-1	0E0	0E0	0E0	1.028885866652E0	0E0	0E0	1.31667112312E0	1.594770089055E0	0E0	2.963043173628E0	8.764515132081E-1	0E0	1.651379475714E0	4.83383618205E-1	0E0	2.567424086941E-1	2.705211298909E-1	1.8839355454E-1	2.84342906875E-1	
39000000	-2.080695474288E4	-1.886965203709E4	-1.937302705794E3	-1.856158389552E4	9.273785970869E0	2.824652936367E-1	1.804158832904E1	6.636992862909E-3	6.160224893108E-1	6.007721805534E-3	1.854157992744E-5	6.564538403312E-1	-1.905091311652E3	4.152816425522E0	1.613901847308E1	5.488870915717E1	1.7714633146E1	2.925534289215E0	24	54	243	99	21	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	3.311055911917E0	1.019140501467E-2	2.915142502969E-1	4.319361295349E-1	1.226971712989E-1	9.422549734358E-2	4.644792585379E-1	3.932219831565E-1	1.318962435379E0	1.051918851335E0	4.476752474401E-1	1.171835471742E0	6.404325930208E-1	9.00323662721E-2	1.225725186256E-1	3.55142134382E-1	0E0	0E0	0E0	4.319361295349E-1	0E0	0E0	4.644792585379E-1	3.932219831565E-1	0E0	1.051918851335E0	0E0	0E0	6.404325930208E-1	9.00323662721E-2	0E0	2.191584375434E-1	2.9920831833E-1	2.085038043793E-1	2.731294397472E-1	
40000000	-2.081027181378E4	-1.884330339548E4	-1.966968418306E3	-1.853465097264E4	8.513175525676E0	2.981985858512E-1	1.741679649245E1	6.414273868657E-3	5.932357607473E-1	5.873695409928E-3	1.634861459794E-5	6.46958117556E-1	-1.923338848529E3	3.683756917105E0	1.839434906972E1	6.97578196054E1	1.612881140224E1	1.289688647722E0	19	57	228	117	20	0	0	0	1	0	1	1	1	1	1	1	0	1	1	0	8.824920246671E-1	1.305460713557E0	3.157135694161E-2	8.412053511711E-1	5.930610288204E-1	3.727454819466E-1	2.021225229448E0	2.419599293615E0	6.804207918436E-1	1.866951416429E0	7.709094018807E-1	1.907801224416E-1	2.134656270699E0	7.104799585428E-1	9.613528797115E-1	2.661737429183E-1	0E0	0E0	0E0	8.412053511711E-1	0E0	3.727454819466E-1	2.021225229448E0	2.419599293615E0	6.804207918436E-1	1.866951416429E0	7.709094018807E-1	0E0	2.134656270699E0	7.104799585428E-1	0E0	2.288812348438E-1	2.765570241965E-1	1.921670790316E-1	3.023946619281E-1	
41000000	-2.07794948852E4	-1.88344382686E4	-1.945056616601E3	-1.853323331569E4	9.139738310965E0	2.891638861074E-1	1.930919018967E1	6.587975546585E-3	5.420343098511E-1	6.239301831814E-3	1.464723726893E-5	5.891789745676E-1	-1.903561800235E3	3.857002049087E0	1.285778254999E1	7.361875975902E1	1.813212790711E1	2.098751949015E0	22	55	226	117	21	1	0	0	1	0	0	1	1	0	1	1	0	1	1	0	2.450139815985E-1	1.629504034257E-1	2.67789338747E0	5.459835265891E-1	1.554299763785E0	7.688832209898E-1	2.031621288336E0	2.885873592341E-1	2.873035245588E-1	1.070269893501E0	5.938373421481E-1	2.820064331354E-1	1.243792536052E0	3.509379544859E-1	3.157786642153E0	2.902311394279E-1	2.450139815985E-1	0E0	0E0	5.459835265891E-1	0E0	0E0	2.031621288336E0	2.885873592341E-1	0E0	1.070269893501E0	5.938373421481E-1	0E0	1.243792536052E0	3.509379544859E-1	0E0	2.367991931862E-1	2.827673712023E-1	1.950465036158E-1	2.853869319957E-1	
42000000	-2.076719039003E4	-1.881913746698E4	-1.948052923051E3	-1.852362220051E4	1.027457214156E1	2.844334898046E-1	1.780873391036E1	6.199596861628E-3	6.122114703193E-1	6.078041830055E-3	1.55501828766E-5	6.451744730311E-1	-1.908832724691E3	4.406268399574E0	1.925580118536E1	6.229929171318E1	1.564607856765E1	2.352981818381E0	22	55	245	100	19	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	3.831761840235E-1	6.833658703353E-1	4.070404332068E-1	7.856964140757E-1	1.00916907717E-1	3.61633942019E0	1.107634939215E0	6.544265707818E-1	1.446763508141E-1	5.841992078716E-1	6.370395077823E-1	2.502828039265E0	6.974371326249E-1	2.996816928256E-1	9.772134194251E-1	2.368485938378E-1	0E0	0E0	0E0	7.856964140757E-1	1.00916907717E-1	0E0	1.107634939215E0	6.544265707818E-1	0E0	5.841992078716E-1	6.370395077823E-1	0E0	6.974371326249E-1	2.996816928256E-1	0E0	2.40429454702E-1	2.75776958236E-1	2.004686194774E-1	2.833249675846E-1	
43000000	-2.080990112838E4	-1.885526659709E4	-1.954634531293E3	-1.854888993008E4	8.261567356314E0	2.874287596327E-1	1.940933330212E1	6.104167803937E-3	6.225504806757E-1	6.014361492242E-3	1.615632701986E-5	6.406716891359E-1	-1.915461034017E3	2.738226692895E0	1.349719943552E1	5.234734307007E1	1.485401093678E1	1.401625130202E0	9	60	268	91	13	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	3.017784316962E-1	1.213820999783E0	1.653773300489E0	5.151658098368E-1	9.256221787004E-1	1.597527136567E-1	1.745573065356E0	1.364296836152E0	1.8242782755E-1	1.120228880921E0	3.735419101737E-1	1.540016154378E0	1.534385392666E0	1.833396071481E-1	5.831521105412E-1	3.221311426258E-1	0E0	0E0	0E0	5.151658098368E-1	0E0	0E0	1.745573065356E0	1.364296836152E0	1.8242782755E-1	1.120228880921E0	3.735419101737E-1	0E0	1.534385392666E0	1.833396071481E-1	0E0	2.497929618564E-1	2.787035197572E-1	1.97882725173E-1	2.736207932134E-1	
44000000	-2.078488860419E4	-1.888835242013E4	-1.896536184062E3	-1.857333067321E4	7.653694145753E0	2.641349161928E-1	1.973926217805E1	6.313851121144E-3	6.484704640691E-1	6.057573448235E-3	2.101329659973E-5	7.340472488938E-1	-1.848927357654E3	4.634022825301E0	1.53159627439E1	4.999048828191E1	1.203542674923E1	7.735209087749E-1	24	49	254	95	19	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	3.065446641753E-1	1.658880223901E0	2.232128302882E0	1.0056850467E0	1.155999856539E-1	3.136245012957E0	2.45782143727E0	1.471395150929E0	2.867196912188E-1	2.407303341398E0	1.357503614827E0	2.606924835663E-1	2.261007728808E0	4.117629218719E-1	4.025685028386E-1	2.960223591103E-1	3.065446641753E-1	0E0	0E0	1.0056850467E0	0E0	0E0	2.45782143727E0	1.471395150929E0	2.867196912188E-1	2.407303341398E0	1.357503614827E0	2.606924835663E-1	2.261007728808E0	4.117629218719E-1	0E0	2.425899849623E-1	2.713518484359E-1	1.914809509975E-1	2.945772156042E-1	
45000000	-2.082559411628E4	-1.889338768568E4	-1.932206430601E3	-1.857419268951E4	8.511345714608E0	2.932293682735E-1	2.191170057064E1	6.555155440702E-3	6.399514450829E-1	6.333039867521E-3	2.022056330771E-5	6.913929842052E-1	-1.884588470907E3	5.548623762401E0	1.130348839473E1	6.272404598419E1	1.509995954893E1	3.945211287231E0	13	68	229	112	19	0	0	0	1	0	0	1	1	1	1	0	1	1	0	0	5.183330268046E-1	3.321572056168E0	4.537346031334E0	6.016808336319E-1	4.441755206992E-1	1.775607200773E-1	1.158405585355E0	1.440715961043E0	3.632525695008E-1	2.17001578887E0	2.543347474348E0	1.489969845955E-1	1.979636617862E0	3.262230114802E0	4.840854919371E-1	4.15032717971E-1	0E0	0E0	0E0	6.016808336319E-1	0E0	0E0	1.158405585355E0	1.440715961043E0	3.632525695008E-1	2.17001578887E0	0E0	1.489969845955E-1	1.979636617862E0	0E0	0E0	2.386685694669E-1	2.916751711288E-1	1.972675349253E-1	2.723887244791E-1	
46000000	-2.07519464633E4	-1.88468409739E4	-1.905105489399E3	-1.854565343145E4	8.579302703071E0	2.756990642501E-1	1.834221920194E1	7.257066140316E-3	6.551048819087E-1	6.38141100615E-3	2.034277477945E-5	6.486760743459E-1	-1.861241916666E3	6.58146813229E0	1.644011670812E1	5.249071736754E1	1.141567284897E1	2.345222220794E0	22	58	228	115	18	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	7.468831447968E-2	1.864951826646E0	2.480303043555E0	1.188996039947E0	1.509977130546E0	1.572856180956E0	1.149293357208E0	1.698046453146E0	2.262602714579E-1	1.453622357094E0	1.278924061986E0	6.333003174495E-2	1.588342071296E0	2.034265607611E-1	1.106448007815E-1	2.403757160115E-1	0E0	0E0	0E0	1.188996039947E0	0E0	0E0	1.149293357208E0	1.698046453146E0	2.262602714579E-1	1.453622357094E0	1.278924061986E0	6.333003174495E-2	1.588342071296E0	2.034265607611E-1	1.106448007815E-1	2.314215532632E-1	2.696514267646E-1	1.926845601356E-1	3.062424598366E-1	
47000000	-2.085456172214E4	-1.88962189538E4	-1.958342768334E3	-1.859420690263E4	9.433927695174E0	2.779993256699E-1	2.195761734434E1	6.160125401194E-3	5.919855988776E-1	6.008545896469E-3	1.414502044258E-5	6.079552918912E-1	-1.917670115493E3	3.937712460494E0	1.716993963314E1	6.305445511502E1	1.863098180647E1	2.007325312707E0	23	57	221	116	24	0	0	0	1	0	0	1	1	0	1	1	1	1	1	0	4.001461441259E-1	2.556496987939E0	2.18041801846E-1	8.946724977453E-1	7.316849663138E-3	4.574546945799E-1	7.988321491051E-1	2.289031348748E0	1.704053144937E0	1.407439181439E0	9.501050429162E-1	4.267048957803E-1	1.359967326775E0	4.556115376093E-1	3.039033690175E-1	2.945026142639E-1	0E0	0E0	0E0	8.946724977453E-1	0E0	0E0	7.988321491051E-1	2.289031348748E0	0E0	1.407439181439E0	9.501050429162E-1	4.267048957803E-1	1.359967326775E0	4.556115376093E-1	0E0	2.412565670765E-1	2.691026824061E-1	1.952564123311E-1	2.943843381863E-1	
48000000	-2.07645976448E4	-1.883215858373E4	-1.932439061068E3	-1.852635729321E4	9.227797332016E0	2.959911220835E-1	2.036487844423E1	6.674348708656E-3	5.49191793577E-1	6.336535065822E-3	1.462148891408E-5	5.74232334245E-1	-1.897825063637E3	2.77364133882E0	1.515063960664E1	5.513918979825E1	1.411769581125E1	1.512315550501E0	13	61	256	98	13	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	3.089304648268E-1	2.041160565532E-1	1.044362085373E0	7.827739170573E-1	2.44058706746E-2	1.589575135413E-1	4.517369349585E-1	1.214107480681E0	2.828700715037E-1	8.304084555197E-1	8.009634945446E-1	2.156618369468E-1	9.630816976531E-1	9.495097945355E-2	1.561983939158E-1	2.735175521313E-1	0E0	0E0	0E0	7.827739170573E-1	0E0	0E0	4.517369349585E-1	1.214107480681E0	2.828700715037E-1	8.304084555197E-1	8.009634945446E-1	2.156618369468E-1	9.630816976531E-1	9.495097945355E-2	0E0	2.352197496942E-1	2.860426614322E-1	1.923540775194E-1	2.863835113542E-1	
